timestamp,HeartRate,StepCount,reconstruction_error,is_anomaly,threshold
2023-09-09 05:00:00+00:00,79.0,61.0,0.008995321,False,0.02692742832005024
2023-09-09 06:00:00+00:00,79.0,0.0,0.009051117,False,0.02692742832005024
2023-09-09 07:00:00+00:00,79.0,0.0,0.008710326,False,0.02692742832005024
2023-09-09 08:00:00+00:00,79.0,0.0,0.008708089,False,0.02692742832005024
2023-09-09 09:00:00+00:00,79.0,0.0,0.008724843,False,0.02692742832005024
2023-09-09 10:00:00+00:00,79.0,0.0,0.008326522,False,0.02692742832005024
2023-09-09 11:00:00+00:00,79.0,0.0,0.008283029,False,0.02692742832005024
2023-09-09 12:00:00+00:00,79.0,0.0,0.008346681,False,0.02692742832005024
2023-09-09 13:00:00+00:00,79.0,0.0,0.008671327,False,0.02692742832005024
2023-09-09 14:00:00+00:00,79.0,279.0,0.008782441,False,0.02692742832005024
2023-09-09 15:00:00+00:00,79.0,212.75,0.008006604,False,0.02692742832005024
2023-09-09 16:00:00+00:00,79.0,0.0,0.007794549,False,0.02692742832005024
2023-09-09 17:00:00+00:00,79.0,28.0,0.0077989493,False,0.02692742832005024
2023-09-09 18:00:00+00:00,79.0,0.0,0.007916345,False,0.02692742832005024
2023-09-09 19:00:00+00:00,79.0,22.0,0.007895261,False,0.02692742832005024
2023-09-09 20:00:00+00:00,79.0,0.0,0.007977323,False,0.02692742832005024
2023-09-09 21:00:00+00:00,79.0,0.0,0.008012447,False,0.02692742832005024
2023-09-09 22:00:00+00:00,79.0,0.0,0.008018575,False,0.02692742832005024
2023-09-09 23:00:00+00:00,79.0,0.0,0.007980614,False,0.02692742832005024
2023-09-10 00:00:00+00:00,79.0,0.0,0.008001889,False,0.02692742832005024
2023-09-10 01:00:00+00:00,79.0,0.0,0.00798213,False,0.02692742832005024
2023-09-10 02:00:00+00:00,79.0,0.0,0.007960972,False,0.02692742832005024
2023-09-10 03:00:00+00:00,79.0,0.0,0.014236833,False,0.02692742832005024
2023-09-10 04:00:00+00:00,79.0,0.0,0.014874364,False,0.02692742832005024
2023-09-10 05:00:00+00:00,79.0,8.0,0.017206704,False,0.02692742832005024
2023-09-10 06:00:00+00:00,79.0,26.0,0.019366616,False,0.02692742832005024
2023-09-10 07:00:00+00:00,79.0,0.0,0.019267522,False,0.02692742832005024
2023-09-10 08:00:00+00:00,79.0,0.0,0.019174803,False,0.02692742832005024
2023-09-10 09:00:00+00:00,79.0,0.0,0.020064728,False,0.02692742832005024
2023-09-10 10:00:00+00:00,79.0,0.0,0.019609928,False,0.02692742832005024
2023-09-10 11:00:00+00:00,79.0,12.0,0.022215137,False,0.02692742832005024
2023-09-10 12:00:00+00:00,79.0,0.0,0.028763803,True,0.02692742832005024
2023-09-10 13:00:00+00:00,79.0,7.0,0.028454259,True,0.02692742832005024
2023-09-10 14:00:00+00:00,79.0,24.0,0.029138593,True,0.02692742832005024
2023-09-10 15:00:00+00:00,79.0,13.0,0.028530797,True,0.02692742832005024
2023-09-10 16:00:00+00:00,79.0,0.0,0.028564295,True,0.02692742832005024
2023-09-10 17:00:00+00:00,79.0,0.0,0.02898199,True,0.02692742832005024
2023-09-10 18:00:00+00:00,79.0,0.0,0.030106658,True,0.02692742832005024
2023-09-10 19:00:00+00:00,79.0,0.0,0.029193016,True,0.02692742832005024
2023-09-10 20:00:00+00:00,79.0,0.0,0.029140169,True,0.02692742832005024
2023-09-10 21:00:00+00:00,79.0,0.0,0.028984552,True,0.02692742832005024
2023-09-10 22:00:00+00:00,79.0,0.0,0.028310433,True,0.02692742832005024
2023-09-10 23:00:00+00:00,79.0,0.0,0.028878534,True,0.02692742832005024
2023-09-11 00:00:00+00:00,79.0,0.0,0.028653553,True,0.02692742832005024
2023-09-11 01:00:00+00:00,79.0,0.0,0.028548779,True,0.02692742832005024
2023-09-11 02:00:00+00:00,79.0,669.0,0.028842418,True,0.02692742832005024
2023-09-11 03:00:00+00:00,79.0,152.25,0.023990622,False,0.02692742832005024
2023-09-11 04:00:00+00:00,79.0,433.5,0.023763515,False,0.02692742832005024
2023-09-11 05:00:00+00:00,79.0,389.0,0.02100353,False,0.02692742832005024
2023-09-11 06:00:00+00:00,79.0,75.0,0.01808472,False,0.02692742832005024
2023-09-11 07:00:00+00:00,79.0,177.66666666666666,0.017692206,False,0.02692742832005024
2023-09-11 08:00:00+00:00,79.0,11.5,0.019839585,False,0.02692742832005024
2023-09-11 09:00:00+00:00,79.0,16.0,0.021040874,False,0.02692742832005024
2023-09-11 10:00:00+00:00,79.0,414.5,0.021168806,False,0.02692742832005024
2023-09-11 11:00:00+00:00,79.0,597.4,0.018869475,False,0.02692742832005024
2023-09-11 12:00:00+00:00,79.0,13.0,0.014790607,False,0.02692742832005024
2023-09-11 13:00:00+00:00,79.0,14.0,0.014648746,False,0.02692742832005024
2023-09-11 14:00:00+00:00,79.0,0.0,0.01562804,False,0.02692742832005024
2023-09-11 15:00:00+00:00,79.0,10.0,0.015071414,False,0.02692742832005024
2023-09-11 16:00:00+00:00,79.0,16.0,0.014876372,False,0.02692742832005024
2023-09-11 17:00:00+00:00,79.0,0.0,0.015278403,False,0.02692742832005024
2023-09-11 18:00:00+00:00,79.0,0.0,0.015616759,False,0.02692742832005024
2023-09-11 19:00:00+00:00,79.0,0.0,0.015437692,False,0.02692742832005024
2023-09-11 20:00:00+00:00,79.0,0.0,0.015102492,False,0.02692742832005024
2023-09-11 21:00:00+00:00,79.0,0.0,0.0153683135,False,0.02692742832005024
2023-09-11 22:00:00+00:00,79.0,0.0,0.014664552,False,0.02692742832005024
2023-09-11 23:00:00+00:00,79.0,0.0,0.015117634,False,0.02692742832005024
2023-09-12 00:00:00+00:00,79.0,0.0,0.014982733,False,0.02692742832005024
2023-09-12 01:00:00+00:00,79.0,0.0,0.015303449,False,0.02692742832005024
2023-09-12 02:00:00+00:00,79.0,449.3333333333333,0.015304373,False,0.02692742832005024
2023-09-12 03:00:00+00:00,79.0,128.5,0.015082479,False,0.02692742832005024
2023-09-12 04:00:00+00:00,79.0,0.0,0.015450268,False,0.02692742832005024
2023-09-12 05:00:00+00:00,79.0,96.0,0.015725708,False,0.02692742832005024
2023-09-12 06:00:00+00:00,79.0,0.0,0.016065633,False,0.02692742832005024
2023-09-12 07:00:00+00:00,79.0,402.6666666666667,0.018176751,False,0.02692742832005024
2023-09-12 08:00:00+00:00,79.0,0.0,0.017068459,False,0.02692742832005024
2023-09-12 09:00:00+00:00,79.0,0.0,0.018101202,False,0.02692742832005024
2023-09-12 10:00:00+00:00,79.0,263.0,0.017982494,False,0.02692742832005024
2023-09-12 11:00:00+00:00,79.0,376.8,0.017055513,False,0.02692742832005024
2023-09-12 12:00:00+00:00,79.0,93.5,0.017627312,False,0.02692742832005024
2023-09-12 13:00:00+00:00,79.0,0.0,0.018089194,False,0.02692742832005024
2023-09-12 14:00:00+00:00,79.0,30.0,0.018520137,False,0.02692742832005024
2023-09-12 15:00:00+00:00,79.0,0.0,0.018077642,False,0.02692742832005024
2023-09-12 16:00:00+00:00,79.0,0.0,0.017868606,False,0.02692742832005024
2023-09-12 17:00:00+00:00,79.0,37.0,0.018025523,False,0.02692742832005024
2023-09-12 18:00:00+00:00,79.0,0.0,0.018926708,False,0.02692742832005024
2023-09-12 19:00:00+00:00,79.0,0.0,0.01849694,False,0.02692742832005024
2023-09-12 20:00:00+00:00,79.0,0.0,0.018327799,False,0.02692742832005024
2023-09-12 21:00:00+00:00,79.0,0.0,0.018398229,False,0.02692742832005024
2023-09-12 22:00:00+00:00,79.0,0.0,0.017931657,False,0.02692742832005024
2023-09-12 23:00:00+00:00,79.0,0.0,0.018133635,False,0.02692742832005024
2023-09-13 00:00:00+00:00,79.0,0.0,0.018058402,False,0.02692742832005024
2023-09-13 01:00:00+00:00,79.0,0.0,0.01809433,False,0.02692742832005024
2023-09-13 02:00:00+00:00,79.0,475.3333333333333,0.017833086,False,0.02692742832005024
2023-09-13 03:00:00+00:00,79.0,189.66666666666666,0.01724439,False,0.02692742832005024
2023-09-13 04:00:00+00:00,79.0,14.0,0.017160704,False,0.02692742832005024
2023-09-13 05:00:00+00:00,79.0,248.0,0.017580414,False,0.02692742832005024
2023-09-13 06:00:00+00:00,79.0,406.0,0.017786069,False,0.02692742832005024
2023-09-13 07:00:00+00:00,79.0,318.25,0.0149410665,False,0.02692742832005024
2023-09-13 08:00:00+00:00,79.0,22.0,0.014526161,False,0.02692742832005024
2023-09-13 09:00:00+00:00,79.0,19.0,0.015613095,False,0.02692742832005024
2023-09-13 10:00:00+00:00,79.0,229.0,0.016131055,False,0.02692742832005024
2023-09-13 11:00:00+00:00,79.0,411.4,0.015494495,False,0.02692742832005024
2023-09-13 12:00:00+00:00,79.0,18.0,0.015316113,False,0.02692742832005024
2023-09-13 13:00:00+00:00,79.0,8.0,0.016041001,False,0.02692742832005024
2023-09-13 14:00:00+00:00,79.0,0.0,0.016711796,False,0.02692742832005024
2023-09-13 15:00:00+00:00,79.0,16.0,0.01642197,False,0.02692742832005024
2023-09-13 16:00:00+00:00,79.0,25.0,0.016465263,False,0.02692742832005024
2023-09-13 17:00:00+00:00,79.0,0.0,0.016549015,False,0.02692742832005024
2023-09-13 18:00:00+00:00,79.0,0.0,0.016875241,False,0.02692742832005024
2023-09-13 19:00:00+00:00,79.0,0.0,0.017182516,False,0.02692742832005024
2023-09-13 20:00:00+00:00,79.0,0.0,0.016478615,False,0.02692742832005024
2023-09-13 21:00:00+00:00,79.0,0.0,0.016917305,False,0.02692742832005024
2023-09-13 22:00:00+00:00,79.0,0.0,0.016004466,False,0.02692742832005024
2023-09-13 23:00:00+00:00,79.0,0.0,0.016655983,False,0.02692742832005024
2023-09-14 00:00:00+00:00,79.0,0.0,0.016469521,False,0.02692742832005024
2023-09-14 01:00:00+00:00,79.0,0.0,0.016672244,False,0.02692742832005024
2023-09-14 02:00:00+00:00,79.0,451.6666666666667,0.016598662,False,0.02692742832005024
2023-09-14 03:00:00+00:00,79.0,162.66666666666666,0.016136702,False,0.02692742832005024
2023-09-14 04:00:00+00:00,79.0,0.0,0.016545705,False,0.02692742832005024
2023-09-14 05:00:00+00:00,79.0,309.3333333333333,0.016529076,False,0.02692742832005024
2023-09-14 06:00:00+00:00,79.0,0.0,0.015456691,False,0.02692742832005024
2023-09-14 07:00:00+00:00,79.0,299.0,0.01927332,False,0.02692742832005024
2023-09-14 08:00:00+00:00,79.0,0.0,0.01903286,False,0.02692742832005024
2023-09-14 09:00:00+00:00,79.0,244.0,0.020070942,False,0.02692742832005024
2023-09-14 10:00:00+00:00,79.0,177.0,0.01968787,False,0.02692742832005024
2023-09-14 11:00:00+00:00,79.0,383.6,0.019341324,False,0.02692742832005024
2023-09-14 12:00:00+00:00,79.0,283.25,0.017599337,False,0.02692742832005024
2023-09-14 13:00:00+00:00,79.0,17.0,0.018976713,False,0.02692742832005024
2023-09-14 14:00:00+00:00,79.0,0.0,0.020158932,False,0.02692742832005024
2023-09-14 15:00:00+00:00,79.0,10.0,0.01986178,False,0.02692742832005024
2023-09-14 16:00:00+00:00,79.0,31.0,0.02009679,False,0.02692742832005024
2023-09-14 17:00:00+00:00,79.0,0.0,0.019919302,False,0.02692742832005024
2023-09-14 18:00:00+00:00,79.0,0.0,0.020255277,False,0.02692742832005024
2023-09-14 19:00:00+00:00,79.0,0.0,0.020569453,False,0.02692742832005024
2023-09-14 20:00:00+00:00,79.0,0.0,0.0205448,False,0.02692742832005024
2023-09-14 21:00:00+00:00,79.0,0.0,0.020334205,False,0.02692742832005024
2023-09-14 22:00:00+00:00,79.0,0.0,0.020036468,False,0.02692742832005024
2023-09-14 23:00:00+00:00,79.0,0.0,0.019919278,False,0.02692742832005024
2023-09-15 00:00:00+00:00,79.0,0.0,0.020077536,False,0.02692742832005024
2023-09-15 01:00:00+00:00,79.0,0.0,0.020208994,False,0.02692742832005024
2023-09-15 02:00:00+00:00,79.0,443.0,0.019938836,False,0.02692742832005024
2023-09-15 03:00:00+00:00,79.0,217.0,0.016600719,False,0.02692742832005024
2023-09-15 04:00:00+00:00,79.0,0.0,0.016280215,False,0.02692742832005024
2023-09-15 05:00:00+00:00,79.0,214.0,0.016132375,False,0.02692742832005024
2023-09-15 06:00:00+00:00,79.0,503.25,0.01549838,False,0.02692742832005024
2023-09-15 07:00:00+00:00,79.0,283.0,0.020505697,False,0.02692742832005024
2023-09-15 08:00:00+00:00,79.0,0.0,0.021604553,False,0.02692742832005024
2023-09-15 09:00:00+00:00,79.0,203.0,0.022093223,False,0.02692742832005024
2023-09-15 10:00:00+00:00,79.0,220.75,0.025134245,False,0.02692742832005024
2023-09-15 11:00:00+00:00,79.0,195.0,0.024405904,False,0.02692742832005024
2023-09-15 12:00:00+00:00,79.0,370.6666666666667,0.02384293,False,0.02692742832005024
2023-09-15 13:00:00+00:00,79.0,262.0,0.022688888,False,0.02692742832005024
2023-09-15 14:00:00+00:00,79.0,0.0,0.021851702,False,0.02692742832005024
2023-09-15 15:00:00+00:00,79.0,0.0,0.021416984,False,0.02692742832005024
2023-09-15 16:00:00+00:00,79.0,0.0,0.022167625,False,0.02692742832005024
2023-09-15 17:00:00+00:00,79.0,14.0,0.021567559,False,0.02692742832005024
2023-09-15 18:00:00+00:00,79.0,0.0,0.02184019,False,0.02692742832005024
2023-09-15 19:00:00+00:00,79.0,0.0,0.021761125,False,0.02692742832005024
2023-09-15 20:00:00+00:00,79.0,0.0,0.022022903,False,0.02692742832005024
2023-09-15 21:00:00+00:00,79.0,0.0,0.022061126,False,0.02692742832005024
2023-09-15 22:00:00+00:00,79.0,0.0,0.022258906,False,0.02692742832005024
